Mes;Incidencia;Farola;Sticker;Tecnologia;Potencia;Tipo;Crucero;Via;Descripción;Fecha Asignación;Fecha Finalización;Tiempo (Días);Operario;Estado;Latitud;Longitud
Mayo;2045853;1722546;007638;LED;27,8;PRE-PODAS;MIRARIO;MIRARIO;Se ha realizado el mantenimiento preventivo sobre la farola: 1722546;11/05/2026;11/05/2026;0;cuad62-podas;FINALIZADA;2,96352;-75,29297
Mayo;2045865;1722590;020509;LED;37;PRE-PODAS;MIRARIO;MIRARIO;Se ha realizado el mantenimiento preventivo sobre la farola: 1722590;11/05/2026;11/05/2026;0;cuad62-podas;FINALIZADA;2,963409;-75,295328
Mayo;2057028;1723801;017357;LED;27,8;PRE-PODAS;CANDIDO;CANDIDO;Se ha realizado el mantenimiento preventivo sobre la farola: 1723801;20/05/2026;20/05/2026;0;cuad62-podas;FINALIZADA;2,948563085;-75,29626796
Mayo;2055194;1723816;3113-35;LED;35;PRE-PODAS;CANDIDO;1A;Se ha realizado el mantenimiento preventivo sobre la farola: 1723816;19/05/2026;19/05/2026;0;cuad62-podas;FINALIZADA;2,94754197;-75,29730957
Mayo;2057026;1723823;3121-35;LED;35;PRE-PODAS;CANDIDO;1A;Se ha realizado el mantenimiento preventivo sobre la farola: 1723823;20/05/2026;20/05/2026;0;cuad62-podas;FINALIZADA;2,94788898;-75,29652275
Mayo;2057002;1723902;009692;LED;27,8;PRE-PODAS;ELTRIANGULO;ELTRIANGULO;Se ha realizado el mantenimiento preventivo sobre la farola: 1723902;20/05/2026;20/05/2026;0;cuad62-podas;FINALIZADA;2,946129031;-75,30647901
Mayo;2041069;1724130;025408;LED;60,2;PRE-PODAS;ELTESORO;ELTESORO;Se ha realizado el mantenimiento preventivo sobre la farola: 1724130;06/05/2026;06/05/2026;0;cuad62-podas;FINALIZADA;2,941951035;-75,26320898
Mayo;2040326;1724131;025438;LED;60,2;PRE-PODAS;ELTESORO;ELTESORO;Se ha realizado el mantenimiento preventivo sobre la farola: 1724131;05/05/2026;05/05/2026;0;cuad62-podas;FINALIZADA;2,941655096;-75,26326003
Mayo;2045845;1730526;007458;LED;27,8;PRE-PODAS;CALAMARI;CALAMARI;Se ha realizado el mantenimiento preventivo sobre la farola: 1730526;11/05/2026;11/05/2026;0;cuad62-podas;FINALIZADA;2,971946096;-75,29528702
Mayo;2045874;1735646;051077;LED;27,8;PRE-PODAS;VILLANASARET;VILLANASARET;Se ha realizado el mantenimiento preventivo sobre la farola: 1735646;11/05/2026;12/05/2026;1;cuad62-podas;FINALIZADA;2,975856056;-75,2893276
Mayo;2057035;1739573;3167-150;LED;150;PRE-PODAS;SURORIENTAL;7;Se ha realizado el mantenimiento preventivo sobre la farola: 1739573;20/05/2026;21/05/2026;1;cuad62-podas;FINALIZADA;2,94165403;-75,28950512
Mayo;2057037;1739584;3163-60;LED;60;PRE-PODAS;SANCARLOS;7;Se ha realizado el mantenimiento preventivo sobre la farola: 1739584;20/05/2026;21/05/2026;1;cuad62-podas;FINALIZADA;2,94178897;-75,28911285
Mayo;2060779;1739932;027723;LED;60,2;PRE-PODAS;CARLOSPIZARRO;CARLOSPIZARRO;Se ha realizado el mantenimiento preventivo sobre la farola: 1739932;25/05/2026;25/05/2026;0;cuad62-podas;FINALIZADA;2,94953837;-75,29820136
Mayo;2060785;1739948;027346;LED;60,2;PRE-PODAS;SANTAINES;SANTAINES;Se ha realizado el mantenimiento preventivo sobre la farola: 1739948;25/05/2026;25/05/2026;0;cuad62-podas;FINALIZADA;2,947519288;-75,29814107
Mayo;2048832;1740275;070480;LED;106,5;PRE-PODAS;ALTICO;50;Se ha realizado el mantenimiento preventivo sobre la farola: 1740275;13/05/2026;13/05/2026;0;cuad62-podas;FINALIZADA;2,95662223;-75,30074174
Mayo;2048836;1740282;061176;LED;70;PRE-PODAS;CENTRO;MANCIONESDELNORTE;Se ha realizado el mantenimiento preventivo sobre la farola: 1740282;13/05/2026;13/05/2026;0;cuad62-podas;FINALIZADA;2,956586329;-75,30045269
Mayo;2048843;1740289;070638;LED;106,5;PRE-PODAS;ALTICO;50;Se ha realizado el mantenimiento preventivo sobre la farola: 1740289;13/05/2026;13/05/2026;0;cuad62-podas;FINALIZADA;2,95685334;-75,30071125
Mayo;2048837;1749460;061175;LED;70;PRE-PODAS;CARRERA5W;CALLE50;Se ha realizado el mantenimiento preventivo sobre la farola: 1749460;13/05/2026;13/05/2026;0;cuad62-podas;FINALIZADA;2,956609801;-75,30030368
Mayo;2048844;1749462;070623;LED;106,5;PRE-PODAS;CARRERA5W;50;Se ha realizado el mantenimiento preventivo sobre la farola: 1749462;13/05/2026;13/05/2026;0;cuad62-podas;FINALIZADA;2,95685334;-75,30071125
Mayo;2060002;1765527;001099;LED;60,2;PRE-PODAS;CARRERA 12;CALLE 20;Se ha realizado el mantenimiento preventivo sobre la farola: 1765527;23/05/2026;23/05/2026;0;cuad62-podas;FINALIZADA;2,938884279;-75,28454554
Mayo;2060003;1765528;026881;LED;60,2;PRE-PODAS;CARRERA 12;CALLE 20;Se ha realizado el mantenimiento preventivo sobre la farola: 1765528;23/05/2026;23/05/2026;0;cuad62-podas;FINALIZADA;2,938884228;-75,28454553
Mayo;2038964;1771901;3504-150;LED;150;PRE-PODAS;CARRERA 64;CALLE 20D;Se ha realizado el mantenimiento preventivo sobre la farola: 1771901;04/05/2026;04/05/2026;0;cuad62-podas;FINALIZADA;2,94690154;-75,23744009
Mayo;2038965;1771902;3503-150;LED;150;PRE-PODAS;CARRERA 64;CALLE 20D;Se ha realizado el mantenimiento preventivo sobre la farola: 1771902;04/05/2026;04/05/2026;0;cuad62-podas;FINALIZADA;2,94690154;-75,23744009
Mayo;2038966;1771903;3501-150;LED;150;PRE-PODAS;CARRERA 64;CALLE 20D;Se ha realizado el mantenimiento preventivo sobre la farola: 1771903;04/05/2026;04/05/2026;0;cuad62-podas;FINALIZADA;2,94681448;-75,23736365
Mayo;2038967;1771904;3502-150;LED;150;PRE-PODAS;CARRERA 64;CALLE 20D;Se ha realizado el mantenimiento preventivo sobre la farola: 1771904;04/05/2026;04/05/2026;0;cuad62-podas;FINALIZADA;2,94681448;-75,23736365
Mayo;2062156;1643995;037303;LED;74,1;PRE-PODAS;19;34;Se ha realizado el mantenimiento preventivo sobre la farola: 1643995;26/05/2026;26/05/2026;0;cuad59;FINALIZADA;2,940856068;-75,26553401
Mayo;2048881;1657460;019066;LED;37;PRE-PODAS;57;19B;Se ha realizado el mantenimiento preventivo sobre la farola: 1657460;13/05/2026;14/05/2026;1;cuad59;FINALIZADA;2,958774034;-75,28345502
Mayo;2048880;1657482;019007;LED;37;PRE-PODAS;58;20B;Se ha realizado el mantenimiento preventivo sobre la farola: 1657482;13/05/2026;14/05/2026;1;cuad59;FINALIZADA;2,958894096;-75,28341798
Mayo;2050314;1658926;044824;LED;27,8;PRE-PODAS;16;27;Se ha realizado el mantenimiento preventivo sobre la farola: 1658926;14/05/2026;14/05/2026;0;cuad59;FINALIZADA;2,95934;-75,276662
Mayo;2050312;1720992;3435-120;LED;120;PRE-PODAS;LOSPINOS;22B;Se ha realizado el mantenimiento preventivo sobre la farola: 1720992;14/05/2026;14/05/2026;0;cuad59;FINALIZADA;2,95993181;-75,28194565
Mayo;2050311;1720993;3434-120;LED;120;PRE-PODAS;LOSPINOS;22B;Se ha realizado el mantenimiento preventivo sobre la farola: 1720993;14/05/2026;14/05/2026;0;cuad59;FINALIZADA;2,95993181;-75,28194565
Mayo;2050308;1720997;3439-120;LED;120;PRE-PODAS;LOSPINOS;22B;Se ha realizado el mantenimiento preventivo sobre la farola: 1720997;14/05/2026;14/05/2026;0;cuad59;FINALIZADA;2,9597721;-75,28215621
Mayo;2048877;1720998;3440-120;LED;120;PRE-PODAS;LOSPINOS;22B;Se ha realizado el mantenimiento preventivo sobre la farola: 1720998;13/05/2026;14/05/2026;1;cuad59;FINALIZADA;2,9597721;-75,28215621
Mayo;2048878;1721305;3443-120;LED;120;PRE-PODAS;VILLACAROLINA;VILLACAROLINA;Se ha realizado el mantenimiento preventivo sobre la farola: 1721305;13/05/2026;14/05/2026;1;cuad59;FINALIZADA;2,959899;-75,282433
Mayo;2050309;1721307;3442-120;LED;120;PRE-PODAS;VILLACAROLINA;VILLACAROLINA;Se ha realizado el mantenimiento preventivo sobre la farola: 1721307;14/05/2026;14/05/2026;0;cuad59;FINALIZADA;2,95982768;-75,28236944
Mayo;2050310;1721308;3441-120;LED;120;PRE-PODAS;VILLACAROLINA;VILLACAROLINA;Se ha realizado el mantenimiento preventivo sobre la farola: 1721308;14/05/2026;14/05/2026;0;cuad59;FINALIZADA;2,95982768;-75,28236944
Mayo;2048879;1721313;3451-120;LED;120;PRE-PODAS;VILLACAROLINA;VILLACAROLINA;Se ha realizado el mantenimiento preventivo sobre la farola: 1721313;13/05/2026;14/05/2026;1;cuad59;FINALIZADA;2,960269;-75,28234
Mayo;2050313;1737765;011443;LED;27,8;PRE-PODAS;VILLAESMERALDA;VILLAESMERALDA;Se ha realizado el mantenimiento preventivo sobre la farola: 1737765;14/05/2026;14/05/2026;0;cuad59;FINALIZADA;2,958756;-75,283421
Abril;2028350;1631342;062595;LED;200;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1631342;23/04/2026;23/04/2026;0;cuad62-podas;FINALIZADA;2,94573403;-75,25150998
Abril;2028352;1631343;031638;LED;200;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1631343;23/04/2026;23/04/2026;0;cuad62-podas;FINALIZADA;2,945734;-75,25151
Abril;2026817;1631346; 031637;LED;200;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1631346;22/04/2026;23/04/2026;1;cuad62-podas;FINALIZADA;2,945633;-75,25123
Abril;2028348;1631347;062599;LED;200;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1631347;23/04/2026;23/04/2026;0;cuad62-podas;FINALIZADA;2,945633039;-75,25123001
Abril;2026813;1631348;031636;LED;200;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1631348;22/04/2026;23/04/2026;1;cuad62-podas;FINALIZADA;2,945811;-75,251347
Abril;2028346;1631349;062598;LED;200;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1631349;23/04/2026;23/04/2026;0;cuad62-podas;FINALIZADA;2,945811057;-75,25134703
Abril;2031051;1631379;016286;LED;27,8;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1631379;26/04/2026;27/04/2026;1;cuad62-podas;FINALIZADA;2,942100075;-75,25411898
Abril;2008064;1635896;004379;LED;27,8;PRE;18;8;Se ha realizado el mantenimiento preventivo sobre la farola: 1635896;07/04/2026;07/04/2026;0;cuad62-podas;FINALIZADA;2,936048073;-75,286596
Abril;2026642;1636151;022663;LED;37;PRE;6A;14;Se ha realizado el mantenimiento preventivo sobre la farola: 1636151;22/04/2026;22/04/2026;0;cuad62-podas;FINALIZADA;2,928432101;-75,28041799
Abril;2026718;1639728;025431;LED;60,2;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1639728;22/04/2026;22/04/2026;0;cuad62-podas;FINALIZADA;2,928448098;-75,28048197
Abril;2025417;1641300;030842;LED;106,5;PRE;21;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1641300;21/04/2026;21/04/2026;0;cuad62-podas;FINALIZADA;2,941832105;-75,248113
Abril;2025419;1641301;068549;LED;106,5;PRE;21;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1641301;21/04/2026;21/04/2026;0;cuad62-podas;FINALIZADA;2,941831;-75,248109
Abril;2025420;1641302;068585;LED;106,5;PRE;21;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1641302;21/04/2026;21/04/2026;0;cuad62-podas;FINALIZADA;2,942127;-75,248201
Abril;2025418;1641303;068592;LED;106,5;PRE;21;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1641303;21/04/2026;21/04/2026;0;cuad62-podas;FINALIZADA;2,942127;-75,248201
Abril;2025415;1641304;068590;LED;106,5;PRE;21;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1641304;21/04/2026;21/04/2026;0;cuad62-podas;FINALIZADA;2,942298;-75,248254
Abril;2025416;1641305;068550;LED;106,5;PRE;22;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1641305;21/04/2026;21/04/2026;0;cuad62-podas;FINALIZADA;2,942298;-75,248254
Abril;2023187;1641306;068597;LED;106,5;PRE;22;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1641306;20/04/2026;20/04/2026;0;cuad62-podas;FINALIZADA;2,942557;-75,248334
Abril;2023191;1641307;068594;LED;106,5;PRE;22;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1641307;20/04/2026;20/04/2026;0;cuad62-podas;FINALIZADA;2,942557;-75,248334
Abril;2023184;1641310;068593;LED;106,5;PRE;23;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1641310;20/04/2026;20/04/2026;0;cuad62-podas;FINALIZADA;2,943058;-75,248518
Abril;2023180;1641311;068572;LED;106,5;PRE;23;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1641311;20/04/2026;20/04/2026;0;cuad62-podas;FINALIZADA;2,943058;-75,248518
Abril;2023181;1641312;068551;LED;106,5;PRE;23;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1641312;20/04/2026;20/04/2026;0;cuad62-podas;FINALIZADA;2,943058;-75,248518
Abril;2023176;1641313;068588;LED;106,5;PRE;23;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1641313;20/04/2026;20/04/2026;0;cuad62-podas;FINALIZADA;2,94346;-75,248623
Abril;2023179;1641314;068589;LED;106,5;PRE;23;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1641314;20/04/2026;20/04/2026;0;cuad62-podas;FINALIZADA;2,94346;-75,248623
Abril;2023173;1641315;068575;LED;106,5;PRE;23;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1641315;20/04/2026;20/04/2026;0;cuad62-podas;FINALIZADA;2,94346;-75,248623
Abril;2023160;1641316;068571;LED;106,5;PRE;21;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1641316;20/04/2026;20/04/2026;0;cuad62-podas;FINALIZADA;2,94371;-75,248712
Abril;2023170;1641317;068548;LED;106,5;PRE;21;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1641317;20/04/2026;20/04/2026;0;cuad62-podas;FINALIZADA;2,94371;-75,248712
Abril;2023157;1641318;068553;LED;106,5;PRE;21;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1641318;20/04/2026;20/04/2026;0;cuad62-podas;FINALIZADA;2,944003;-75,248804
Abril;2023153;1641319;068581;LED;106,5;PRE;21;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1641319;20/04/2026;20/04/2026;0;cuad62-podas;FINALIZADA;2,944003;-75,248804
Abril;2021035;1641320;068576;LED;106,5;PRE;21;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1641320;17/04/2026;17/04/2026;0;cuad62-podas;FINALIZADA;2,94427;-75,248871
Abril;2023147;1641321;068582;LED;106,5;PRE;21;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1641321;20/04/2026;20/04/2026;0;cuad62-podas;FINALIZADA;2,94427;-75,248871
Abril;2019774;1641324;069552;LED;106,5;PRE;24;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1641324;16/04/2026;16/04/2026;0;cuad62-podas;FINALIZADA;2,946363;-75,249574
Abril;2019769;1641325;069556;LED;106,5;PRE;24;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1641325;16/04/2026;16/04/2026;0;cuad62-podas;FINALIZADA;2,946363;-75,249574
Abril;2019771;1641326;030847;LED;106,5;PRE;24;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1641326;16/04/2026;16/04/2026;0;cuad62-podas;FINALIZADA;2,946594105;-75,24960699
Abril;2019767;1641327;062909;LED;106,5;PRE;24;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1641327;16/04/2026;16/04/2026;0;cuad62-podas;FINALIZADA;2,946588;-75,249642
Abril;2018556;1641328;062907;LED;106,5;PRE;23;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1641328;15/04/2026;16/04/2026;1;cuad62-podas;FINALIZADA;2,946833;-75,249708
Abril;2018553;1641329;062906;LED;106,5;PRE;24;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1641329;15/04/2026;16/04/2026;1;cuad62-podas;FINALIZADA;2,946833;-75,249708
Abril;2018554;1641330;062904;LED;106,5;PRE;24;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1641330;15/04/2026;16/04/2026;1;cuad62-podas;FINALIZADA;2,947103;-75,249781
Abril;2018552;1641331;068567;LED;106,5;PRE;24;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1641331;15/04/2026;16/04/2026;1;cuad62-podas;FINALIZADA;2,947103;-75,249781
Abril;2018551;1641332;062902;LED;106,5;PRE;24;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1641332;15/04/2026;16/04/2026;1;cuad62-podas;FINALIZADA;2,947381;-75,249863
Abril;2018547;1641333;062911;LED;106,5;PRE;25;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1641333;15/04/2026;16/04/2026;1;cuad62-podas;FINALIZADA;2,947381;-75,249863
Abril;2018542;1641340;069561;LED;106,5;PRE;26;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1641340;15/04/2026;16/04/2026;1;cuad62-podas;FINALIZADA;2,948462;-75,250211
Abril;2018481;1641341;069577;LED;106,5;PRE;26;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1641341;15/04/2026;16/04/2026;1;cuad62-podas;FINALIZADA;2,948462;-75,250211
Abril;2021032;1641343;068519;LED;106,5;PRE;22;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1641343;17/04/2026;17/04/2026;0;cuad62-podas;FINALIZADA;2,944541;-75,248954
Abril;2021026;1641344;068516;LED;106,5;PRE;23;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1641344;17/04/2026;17/04/2026;0;cuad62-podas;FINALIZADA;2,94482;-75,249029
Abril;2021029;1641345;068518;LED;106,5;PRE;23;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1641345;17/04/2026;17/04/2026;0;cuad62-podas;FINALIZADA;2,94482;-75,249029
Abril;2021020;1641346;068515;LED;106,5;PRE;23;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1641346;17/04/2026;17/04/2026;0;cuad62-podas;FINALIZADA;2,945088;-75,249125
Abril;2021023;1641347;068524;LED;106,5;PRE;23;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1641347;17/04/2026;17/04/2026;0;cuad62-podas;FINALIZADA;2,945088;-75,249125
Abril;2021017;1641348;069575;LED;106,5;PRE;23;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1641348;17/04/2026;17/04/2026;0;cuad62-podas;FINALIZADA;2,945391;-75,249225
Abril;2021019;1641349;069565;LED;106,5;PRE;23;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1641349;17/04/2026;17/04/2026;0;cuad62-podas;FINALIZADA;2,945391;-75,249225
Abril;2019778;1641350;069574;LED;106,5;PRE;23;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1641350;16/04/2026;16/04/2026;0;cuad62-podas;FINALIZADA;2,945646;-75,249307
Abril;2019776;1641351;068521;LED;106,5;PRE;23;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1641351;16/04/2026;16/04/2026;0;cuad62-podas;FINALIZADA;2,945646;-75,249307
Abril;2016331;1641433;068354;LED;92,6;PRE;8;SALIDA A VEGALARGA;Se ha realizado el mantenimiento preventivo sobre la farola: 1641433;13/04/2026;14/04/2026;1;cuad62-podas;FINALIZADA;2,93584229;-75,2409149
Abril;2016400;1641916;008295;LED;27,8;PRE;5A;19;Se ha realizado el mantenimiento preventivo sobre la farola: 1641916;14/04/2026;14/04/2026;0;cuad62-podas;FINALIZADA;2,928614072;-75,27518596
Abril;2017159;1641917;024204;LED;46,3;PRE;5A;19;Se ha realizado el mantenimiento preventivo sobre la farola: 1641917;14/04/2026;14/04/2026;0;cuad62-podas;FINALIZADA;2,928614072;-75,27518596
Abril;2012530;1641950;008014;LED;27,8;PRE;8;11;Se ha realizado el mantenimiento preventivo sobre la farola: 1641950;09/04/2026;09/04/2026;0;cuad62-podas;FINALIZADA;2,929391034;-75,28310206
Abril;2010010;1642138;028533;LED;92,6;PRE;8;19;Se ha realizado el mantenimiento preventivo sobre la farola: 1642138;08/04/2026;08/04/2026;0;cuad62-podas;FINALIZADA;2,93134306;-75,27742626
Abril;2010014;1642139;028551;LED;92,6;PRE;8;19;Se ha realizado el mantenimiento preventivo sobre la farola: 1642139;08/04/2026;08/04/2026;0;cuad62-podas;FINALIZADA;2,93134306;-75,27742626
Abril;2012563;1642603;036034;LED;60,2;PRE;AV;9;Se ha realizado el mantenimiento preventivo sobre la farola: 1642603;09/04/2026;13/04/2026;4;cuad62-podas;FINALIZADA;2,92115068;-75,28370336
Abril;2009053;1642762;034246;LED;46,3;PRE;1;28B;Se ha realizado el mantenimiento preventivo sobre la farola: 1642762;07/04/2026;08/04/2026;1;cuad62-podas;FINALIZADA;2,917229107;-75,268785
Abril;2010017;1642763;035309;LED;46,3;PRE;1;28B;Se ha realizado el mantenimiento preventivo sobre la farola: 1642763;08/04/2026;08/04/2026;0;cuad62-podas;FINALIZADA;2,917179056;-75,26887299
Abril;2009054;1642764;023153;LED;46,3;PRE;1;28;Se ha realizado el mantenimiento preventivo sobre la farola: 1642764;07/04/2026;08/04/2026;1;cuad62-podas;FINALIZADA;2,917038106;-75,26848504
Abril;2016332;1643853;066295;LED;60,2;PRE;8;SALIDA A VEGALARGA;Se ha realizado el mantenimiento preventivo sobre la farola: 1643853;13/04/2026;14/04/2026;1;cuad62-podas;FINALIZADA;2,93498879;-75,24284944
Abril;2016333;1643858;068096;LED;92,6;PRE;8;SALIDA A VEGALARGA;Se ha realizado el mantenimiento preventivo sobre la farola: 1643858;13/04/2026;14/04/2026;1;cuad62-podas;FINALIZADA;2,93447817;-75,24410605
Abril;2016341;1643859;068095;LED;92,6;PRE;8;SALIDA A VEGALARGA;Se ha realizado el mantenimiento preventivo sobre la farola: 1643859;13/04/2026;14/04/2026;1;cuad62-podas;FINALIZADA;2,93437136;-75,24431661
Abril;2016335;1643861;068101;LED;92,6;PRE;8;SALIDA A VEGALARGA;Se ha realizado el mantenimiento preventivo sobre la farola: 1643861;13/04/2026;14/04/2026;1;cuad62-podas;FINALIZADA;2,93416476;-75,24479941
Abril;2016336;1643863;069149;LED;92,6;PRE;8;SALIDA A VEGALARGA;Se ha realizado el mantenimiento preventivo sobre la farola: 1643863;13/04/2026;14/04/2026;1;cuad62-podas;FINALIZADA;2,93401844;-75,24533048
Abril;2016337;1643868;040367;LED;92,6;PRE;8;SALIDA A VEGALARGA;Se ha realizado el mantenimiento preventivo sobre la farola: 1643868;13/04/2026;14/04/2026;1;cuad62-podas;FINALIZADA;2,93325903;-75,24559636
Abril;2015625;1644609;008282;LED;27,8;PRE;5;18;Se ha realizado el mantenimiento preventivo sobre la farola: 1644609;13/04/2026;13/04/2026;0;cuad62-podas;FINALIZADA;2,928598118;-75,27531202
Abril;2014679;1644610;008784;LED;27,8;PRE;5;18;Se ha realizado el mantenimiento preventivo sobre la farola: 1644610;13/04/2026;13/04/2026;0;cuad62-podas;FINALIZADA;2,928598118;-75,27531202
Abril;2015143;1644611;012466;LED;27,8;PRE;4A;19;Se ha realizado el mantenimiento preventivo sobre la farola: 1644611;13/04/2026;13/04/2026;0;cuad62-podas;FINALIZADA;2,928693112;-75,27531097
Abril;2026715;1645007;026947;LED;60,2;PRE;7;14;Se ha realizado el mantenimiento preventivo sobre la farola: 1645007;22/04/2026;22/04/2026;0;cuad62-podas;FINALIZADA;2,928977104;-75,28072397
Abril;2017157;1645170;025459;LED;60,2;PRE;2I;29;Se ha realizado el mantenimiento preventivo sobre la farola: 1645170;14/04/2026;14/04/2026;0;cuad62-podas;FINALIZADA;2,926296076;-75,26690804
Abril;2016338;1645171;025491;LED;60,2;PRE;2I;29;Se ha realizado el mantenimiento preventivo sobre la farola: 1645171;13/04/2026;14/04/2026;1;cuad62-podas;FINALIZADA;2,926296076;-75,26690804
Abril;2032601;1647447;020791;LED;37;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1647447;27/04/2026;27/04/2026;0;cuad62-podas;FINALIZADA;2,943235095;-75,255761
Abril;2031047;1647448;020522;LED;37;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1647448;26/04/2026;27/04/2026;1;cuad62-podas;FINALIZADA;2,943235095;-75,255761
Abril;2031050;1647519;3676-90;LED;90;PRE;CARRERA;RIOJA;Se ha realizado el mantenimiento preventivo sobre la farola: 1647519;26/04/2026;28/04/2026;2;cuad62-podas;FINALIZADA;2,94232539;-75,254203
Abril;2009017;1648614;028731;LED;74,1;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1648614;07/04/2026;07/04/2026;0;cuad62-podas;FINALIZADA;2,93493158;-75,27934465
Abril;2012551;1648858;020827;LED;37;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1648858;09/04/2026;13/04/2026;4;cuad62-podas;FINALIZADA;2,924810047;-75,26717098
Abril;2012554;1648859;020828;LED;37;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1648859;09/04/2026;13/04/2026;4;cuad62-podas;FINALIZADA;2,924694097;-75,26703903
Abril;2012552;1648862;020078;LED;37;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1648862;09/04/2026;13/04/2026;4;cuad62-podas;FINALIZADA;2,924791165;-75,26706101
Abril;2008079;1650631;029527;LED;92,6;PRE;13A;16;Se ha realizado el mantenimiento preventivo sobre la farola: 1650631;07/04/2026;07/04/2026;0;cuad62-podas;FINALIZADA;2,93378366;-75,28049826
Abril;2012550;1650747;022593;LED;37;PRE;2D;CALLE 3;Se ha realizado el mantenimiento preventivo sobre la farola: 1650747;09/04/2026;13/04/2026;4;cuad62-podas;FINALIZADA;2,92454357;-75,26617304
Abril;2014670;1650927;026351;LED;60,2;PRE;1C;30F;Se ha realizado el mantenimiento preventivo sobre la farola: 1650927;13/04/2026;13/04/2026;0;cuad62-podas;FINALIZADA;2,919194118;-75,26419402
Abril;2008059;1652361;017698;LED;27,8;PRE;28A;1DW;Se ha realizado el mantenimiento preventivo sobre la farola: 1652361;07/04/2026;07/04/2026;0;cuad62-podas;FINALIZADA;2,945514616;-75,29932941
Abril;2025471;1652853;040369;LED;27,8;PRE;30;51;Se ha realizado el mantenimiento preventivo sobre la farola: 1652853;21/04/2026;22/04/2026;1;cuad62-podas;FINALIZADA;2,951927038;-75,25197803
Abril;2030834;1652986;036618;LED;27,8;PRE;22B;44;Se ha realizado el mantenimiento preventivo sobre la farola: 1652986;25/04/2026;25/04/2026;0;cuad62-podas;FINALIZADA;2,943968114;-75,25561899
Abril;2031055;1652999;024059;LED;46,3;PRE;20;46;Se ha realizado el mantenimiento preventivo sobre la farola: 1652999;26/04/2026;28/04/2026;2;cuad62-podas;FINALIZADA;2,940449079;-75,25377702
Abril;2014678;1654076;026353;LED;60,2;PRE;1C;30F;Se ha realizado el mantenimiento preventivo sobre la farola: 1654076;13/04/2026;13/04/2026;0;cuad62-podas;FINALIZADA;2,919176101;-75,26424998
