Mes;Incidencia;Farola;Sticker;Tecnologia;Potencia;Tipo;Crucero;Via;Descripción;Fecha Asignación;Fecha Finalización;Tiempo (Días);Operario;Estado;Latitud;Longitud
Junio;2076636;1722536;029434;;;PRE;MIRARIO;MIRARIO;Se ha realizado el mantenimiento preventivo sobre la farola: 1722536;10/06/2026;10/06/2026;0;cuad57;FINALIZADA;2,965951;-75,295707
Junio;2076610;1723962;015955;;;PRE;VDAELVENADO;VDAELVENADO;Se ha realizado el mantenimiento preventivo sobre la farola: 1723962;10/06/2026;10/06/2026;0;cuad57;FINALIZADA;2,985024045;-75,27785099
Junio;2076624;1723971;017987;;;PRE;VDAELVENADO;VDAELVENADO;Se ha realizado el mantenimiento preventivo sobre la farola: 1723971;10/06/2026;10/06/2026;0;cuad57;FINALIZADA;2,984742055;-75,27461199
Junio;2076608;1723973;017832;;;PRE;VDAELVENADO;VDAELVENADO;Se ha realizado el mantenimiento preventivo sobre la farola: 1723973;10/06/2026;10/06/2026;0;cuad57;FINALIZADA;2,98538509;-75,27685501
Junio;2076623;1723974;017985;;;PRE;VDAELVENADO;VDAELVENADO;Se ha realizado el mantenimiento preventivo sobre la farola: 1723974;10/06/2026;10/06/2026;0;cuad57;FINALIZADA;2,984590099;-75,27448003
Junio;2076622;1723977;017866;;;PRE;VDAELVENADO;VDAELVENADO;Se ha realizado el mantenimiento preventivo sobre la farola: 1723977;10/06/2026;10/06/2026;0;cuad57;FINALIZADA;2,983369069;-75,27360298
Junio;2087843;1735541;028640;;;PRE;SANTAROSA;SANTAROSA;Se ha realizado el mantenimiento preventivo sobre la farola: 1735541;19/06/2026;19/06/2026;0;cuad54;FINALIZADA;2,972555;-75,287908
Junio;2087733;1737242;011403;;;PRE;ELTESORO;ELTESORO;Se ha realizado el mantenimiento preventivo sobre la farola: 1737242;19/06/2026;19/06/2026;0;cuad54;FINALIZADA;2,947015982;-75,2651237
Junio;2085707;1737764;011689;;;PRE;VILLAESMERALDA;VILLAESMERALDA;Se ha realizado el mantenimiento preventivo sobre la farola: 1737764;17/06/2026;17/06/2026;0;cuad54;FINALIZADA;2,959135;-75,283342
Junio;2085705;1737765;011443;;;PRE;VILLAESMERALDA;VILLAESMERALDA;Se ha realizado el mantenimiento preventivo sobre la farola: 1737765;17/06/2026;17/06/2026;0;cuad54;FINALIZADA;2,958756;-75,283421
Junio;2085694;1737766;011100;;;PRE;VILLAESMERALDA;VILLAESMERALDA;Se ha realizado el mantenimiento preventivo sobre la farola: 1737766;17/06/2026;17/06/2026;0;cuad54;FINALIZADA;2,957847;-75,283795
Junio;2085699;1737767;011695;;;PRE;VILLAESMERALDA;VILLAESMERALDA;Se ha realizado el mantenimiento preventivo sobre la farola: 1737767;17/06/2026;17/06/2026;0;cuad54;FINALIZADA;2,958021;-75,28364
Junio;2085702;1737768;011359;;;PRE;VILLAESMERALDA;VILLAESMERALDA;Se ha realizado el mantenimiento preventivo sobre la farola: 1737768;17/06/2026;17/06/2026;0;cuad54;FINALIZADA;2,958142;-75,283706
Junio;2076628;1739202;052102;;;PRE;VILLACAROLINA;16;Se ha realizado el mantenimiento preventivo sobre la farola: 1739202;10/06/2026;10/06/2026;0;cuad57;FINALIZADA;2,954921462;-75,28840305
Junio;2085686;1739203;051447;;;PRE;VILLACAROLINA;17A;Se ha realizado el mantenimiento preventivo sobre la farola: 1739203;17/06/2026;17/06/2026;0;cuad54;FINALIZADA;2,955468703;-75,28739824
Junio;2085687;1739204;009505;;;PRE;VILLACAROLINA;17A;Se ha realizado el mantenimiento preventivo sobre la farola: 1739204;17/06/2026;17/06/2026;0;cuad54;FINALIZADA;2,955627813;-75,287151
Junio;2085690;1739210;009315;;;PRE;VILLACAROLINA;VILLACAROLINA;Se ha realizado el mantenimiento preventivo sobre la farola: 1739210;17/06/2026;17/06/2026;0;cuad59;FINALIZADA;2,956486;-75,285702
Junio;2085714;1739212;050407;;;PRE;VILLACAROLINA;VILLACAROLINA;Se ha realizado el mantenimiento preventivo sobre la farola: 1739212;17/06/2026;17/06/2026;0;cuad54;FINALIZADA;2,954656874;-75,28652661
Junio;2071068;1739924;027335;;;PRE;CARLOSPIZARRO;CARLOSPIZARRO;Se ha realizado el mantenimiento preventivo sobre la farola: 1739924;03/06/2026;04/06/2026;1;cuad54;FINALIZADA;2,960481051;-75,29673625
Junio;2087704;1739929;027786;;;PRE;CARLOSPIZARRO;CARLOSPIZARRO;Se ha realizado el mantenimiento preventivo sobre la farola: 1739929;19/06/2026;19/06/2026;0;cuad54;FINALIZADA;2,952149634;-75,29804431
Junio;2071421;1739931;027353;;;PRE;CARLOSPIZARRO;CARLOSPIZARRO;Se ha realizado el mantenimiento preventivo sobre la farola: 1739931;03/06/2026;04/06/2026;1;cuad55;FINALIZADA;2,950207659;-75,29821944
Junio;2070455;1739934;027797;;;PRE;SANTAINES;SANTAINES;Se ha realizado el mantenimiento preventivo sobre la farola: 1739934;02/06/2026;03/06/2026;1;cuad63;FINALIZADA;2,94679446;-75,2980913
Junio;2071070;1739935;027795;;;PRE;SANTAINES;SANTAINES;Se ha realizado el mantenimiento preventivo sobre la farola: 1739935;03/06/2026;04/06/2026;1;cuad54;FINALIZADA;2,946554082;-75,29809285
Junio;2070461;1739936;027781;;;PRE;SANTAINES;SANTAINES;Se ha realizado el mantenimiento preventivo sobre la farola: 1739936;02/06/2026;03/06/2026;1;cuad63;FINALIZADA;2,946174203;-75,29808375
Junio;2070476;1739938;027338;;;PRE;SANTAINES;SANTAINES;Se ha realizado el mantenimiento preventivo sobre la farola: 1739938;02/06/2026;03/06/2026;1;cuad63;FINALIZADA;2,945717248;-75,29805655
Junio;2095608;1739939;027337;;;PRE;SANTAINES;SANTAINES;Se ha realizado el mantenimiento preventivo sobre la farola: 1739939;25/06/2026;25/06/2026;0;cuad54;FINALIZADA;2,94569915;-75,29807463
Junio;2070472;1739940;027782;;;PRE;SANTAINES;SANTAINES;Se ha realizado el mantenimiento preventivo sobre la farola: 1739940;02/06/2026;03/06/2026;1;cuad63;FINALIZADA;2,945550237;-75,29807477
Junio;2070468;1739944;027787;;;PRE;SANTAINES;SANTAINES;Se ha realizado el mantenimiento preventivo sobre la farola: 1739944;02/06/2026;03/06/2026;1;cuad63;FINALIZADA;2,948652138;-75,29817422
Junio;2071064;1739946;027340;;;PRE;SANTAINES;SANTAINES;Se ha realizado el mantenimiento preventivo sobre la farola: 1739946;03/06/2026;04/06/2026;1;cuad54;FINALIZADA;2,94814569;-75,29817417
Junio;2070464;1739948;027346;;;PRE;SANTAINES;SANTAINES;Se ha realizado el mantenimiento preventivo sobre la farola: 1739948;02/06/2026;03/06/2026;1;cuad63;FINALIZADA;2,947519288;-75,29814107
Junio;2071423;1739949;027796;;;PRE;SANTAINES;SANTAINES;Se ha realizado el mantenimiento preventivo sobre la farola: 1739949;03/06/2026;04/06/2026;1;cuad55;FINALIZADA;2,94737391;-75,29811548
Julio;2122621;1652805;021070;LED;37;PRE;28;38A;Se ha realizado el mantenimiento preventivo sobre la farola: 1652805;22/07/2026;28/07/2026;6;cuad55;FINALIZADA;2,95062904;-75,26145604
Julio;2122619;1652809;020865;LED;37;PRE;CARRERA;38A;Se ha realizado el mantenimiento preventivo sobre la farola: 1652809;22/07/2026;28/07/2026;6;cuad55;FINALIZADA;2,950747084;-75,262304
Julio;2122605;1661244;021705;LED;37;PRE;28;38A;Se ha realizado el mantenimiento preventivo sobre la farola: 1661244;22/07/2026;28/07/2026;6;cuad55;FINALIZADA;2,950633093;-75,26114902
Julio;2123245;1661245;021785;LED;37;PRE;28;38A;Se ha realizado el mantenimiento preventivo sobre la farola: 1661245;22/07/2026;28/07/2026;6;cuad55;FINALIZADA;2,950598083;-75,26075802
Julio;2122601;1661246;021072;LED;37;PRE;CARRERA;38A;Se ha realizado el mantenimiento preventivo sobre la farola: 1661246;22/07/2026;28/07/2026;6;cuad55;FINALIZADA;2,950677118;-75,26167499
Julio;2122617;1661247;020867;LED;37;PRE;28;38A;Se ha realizado el mantenimiento preventivo sobre la farola: 1661247;22/07/2026;28/07/2026;6;cuad55;FINALIZADA;2,950717109;-75,26204304
Julio;2102052;1635497;067918;LED;74,1;PRE;19;38;Se ha realizado el mantenimiento preventivo sobre la farola: 1635497;01/07/2026;02/07/2026;1;cuad55;FINALIZADA;2,940373056;-75,26092904
Julio;2103962;1635506;034010;LED;46,3;PRE;19;35;Se ha realizado el mantenimiento preventivo sobre la farola: 1635506;03/07/2026;03/07/2026;0;cuad55;FINALIZADA;2,940948036;-75,26303904
Julio;2107798;1635831;021530;LED;37;PRE;20;27;Se ha realizado el mantenimiento preventivo sobre la farola: 1635831;07/07/2026;08/07/2026;1;cuad55;FINALIZADA;2,94153503;-75,27083802
Julio;2107832;1635832;021571;LED;37;PRE;21;27;Se ha realizado el mantenimiento preventivo sobre la farola: 1635832;07/07/2026;08/07/2026;1;cuad55;FINALIZADA;2,94283105;-75,27066899
Julio;2122464;1635841;"063551	";LED;60,2;PRE;18;20;Se ha realizado el mantenimiento preventivo sobre la farola: 1635841;22/07/2026;22/07/2026;0;cuad55;FINALIZADA;2,946170083;-75,25980199
Julio;2111097;1635966;010281;LED;27,8;PRE;9;8;Se ha realizado el mantenimiento preventivo sobre la farola: 1635966;10/07/2026;14/07/2026;4;cuad54;FINALIZADA;2,929530072;-75,28634698
Julio;2111098;1635968;018483;LED;27,8;PRE;9;8;Se ha realizado el mantenimiento preventivo sobre la farola: 1635968;10/07/2026;14/07/2026;4;cuad54;FINALIZADA;2,929404072;-75,28695496
Julio;2103977;1635998;024768;LED;46,3;PRE;12;23B;Se ha realizado el mantenimiento preventivo sobre la farola: 1635998;03/07/2026;03/07/2026;0;cuad55;FINALIZADA;2,935280039;-75,27381102
Julio;2111957;1640245;068747;LED;74,1;PRE;78A;2;Se ha realizado el mantenimiento preventivo sobre la farola: 1640245;10/07/2026;11/07/2026;1;cuad56;FINALIZADA;2,972801;-75,287804
Julio;2111756;1640256;067850;LED;74,1;PRE;79A;3;Se ha realizado el mantenimiento preventivo sobre la farola: 1640256;10/07/2026;11/07/2026;1;cuad56;FINALIZADA;2,973228;-75,287401
Julio;2111755;1640269;068739;LED;74,1;PRE;77A;3;Se ha realizado el mantenimiento preventivo sobre la farola: 1640269;10/07/2026;11/07/2026;1;cuad56;FINALIZADA;2,971511;-75,288462
Julio;2111969;1640270;068757;LED;74,1;PRE;77;3;Se ha realizado el mantenimiento preventivo sobre la farola: 1640270;10/07/2026;11/07/2026;1;cuad56;FINALIZADA;2,971276;-75,288656
Julio;2114190;1640529;030127;LED;74,1;PRE;58;1;Se ha realizado el mantenimiento preventivo sobre la farola: 1640529;14/07/2026;15/07/2026;1;cuad59;FINALIZADA;2,960843051;-75,29661604
Julio;2114188;1640530;030185;LED;74,1;PRE;58;1;Se ha realizado el mantenimiento preventivo sobre la farola: 1640530;14/07/2026;15/07/2026;1;cuad59;FINALIZADA;2,960843051;-75,29661604
Julio;2111961;1640531;030137;LED;74,1;PRE;58;1;Se ha realizado el mantenimiento preventivo sobre la farola: 1640531;10/07/2026;11/07/2026;1;cuad56;FINALIZADA;2,961107049;-75,29658704
Julio;2111968;1640532;030106;LED;74,1;PRE;59;1;Se ha realizado el mantenimiento preventivo sobre la farola: 1640532;10/07/2026;11/07/2026;1;cuad56;FINALIZADA;2,961368071;-75,29652097
Julio;2111960;1640533;030143;LED;74,1;PRE;59;1;Se ha realizado el mantenimiento preventivo sobre la farola: 1640533;10/07/2026;11/07/2026;1;cuad56;FINALIZADA;2,961368071;-75,29652097
Julio;2111972;1640534;030190;LED;74,1;PRE;60;1;Se ha realizado el mantenimiento preventivo sobre la farola: 1640534;10/07/2026;11/07/2026;1;cuad56;FINALIZADA;2,961393042;-75,29651603
Julio;2111971;1640536;030140;LED;74,1;PRE;60;1;Se ha realizado el mantenimiento preventivo sobre la farola: 1640536;10/07/2026;11/07/2026;1;cuad56;FINALIZADA;2,961909104;-75,29642798
Julio;2111963;1640537;030141;LED;74,1;PRE;61;1;Se ha realizado el mantenimiento preventivo sobre la farola: 1640537;10/07/2026;11/07/2026;1;cuad56;FINALIZADA;2,962131032;-75,29640402
Julio;2111965;1640538;030187;LED;74,1;PRE;61;1;Se ha realizado el mantenimiento preventivo sobre la farola: 1640538;10/07/2026;11/07/2026;1;cuad56;FINALIZADA;2,962131032;-75,29640402
Julio;2111967;1640540;030149;LED;74,1;PRE;62;1;Se ha realizado el mantenimiento preventivo sobre la farola: 1640540;10/07/2026;11/07/2026;1;cuad56;FINALIZADA;2,962448052;-75,29634804
Julio;2111981;1640638;069237;LED;106,5;PRE;41;26;Se ha realizado el mantenimiento preventivo sobre la farola: 1640638;10/07/2026;11/07/2026;1;cuad56;FINALIZADA;2,950876;-75,290033
Julio;2111984;1640639;069240;LED;106,5;PRE;41;26;Se ha realizado el mantenimiento preventivo sobre la farola: 1640639;10/07/2026;11/07/2026;1;cuad56;FINALIZADA;2,950876;-75,290033
Julio;2111982;1640642;069203;LED;106,5;PRE;41;26;Se ha realizado el mantenimiento preventivo sobre la farola: 1640642;10/07/2026;11/07/2026;1;cuad56;FINALIZADA;2,950439;-75,289605
Julio;2112007;1640643;069238;LED;106,5;PRE;41;26;Se ha realizado el mantenimiento preventivo sobre la farola: 1640643;10/07/2026;11/07/2026;1;cuad56;FINALIZADA;2,950439;-75,289605
Julio;2112012;1640659;069210;LED;106,5;PRE;45;7;Se ha realizado el mantenimiento preventivo sobre la farola: 1640659;10/07/2026;11/07/2026;1;cuad56;FINALIZADA;2,952762;-75,290607
Julio;2111983;1640661;069219;LED;106,5;PRE;45;7;Se ha realizado el mantenimiento preventivo sobre la farola: 1640661;10/07/2026;11/07/2026;1;cuad56;FINALIZADA;2,95242;-75,290701
Julio;2114185;1640666;069283;LED;106,5;PRE;45;7;Se ha realizado el mantenimiento preventivo sobre la farola: 1640666;14/07/2026;15/07/2026;1;cuad59;FINALIZADA;2,953323;-75,290446
Julio;2114184;1640671;069266;LED;106,5;PRE;46;7;Se ha realizado el mantenimiento preventivo sobre la farola: 1640671;14/07/2026;15/07/2026;1;cuad59;FINALIZADA;2,954207;-75,290185
Julio;2114186;1640709;069293;LED;106,5;PRE;5A;5A;Se ha realizado el mantenimiento preventivo sobre la farola: 1640709;14/07/2026;15/07/2026;1;cuad59;FINALIZADA;2,95710405;-75,28940596
Julio;2114193;1640779;036754;LED;74,1;PRE;21;14;Se ha realizado el mantenimiento preventivo sobre la farola: 1640779;14/07/2026;15/07/2026;1;cuad59;FINALIZADA;2,940174095;-75,28281503
Julio;2102042;1641565;026925;LED;60,2;PRE;CARRERA;36;Se ha realizado el mantenimiento preventivo sobre la farola: 1641565;01/07/2026;02/07/2026;1;cuad55;FINALIZADA;2,944973051;-75,26297996
Julio;2102050;1641567;026923;LED;60,2;PRE;CARRERA;36;Se ha realizado el mantenimiento preventivo sobre la farola: 1641567;01/07/2026;02/07/2026;1;cuad55;FINALIZADA;2,944438068;-75,26312903
Julio;2102041;1641568;026942;LED;60,2;PRE;CARRERA;36;Se ha realizado el mantenimiento preventivo sobre la farola: 1641568;01/07/2026;02/07/2026;1;cuad55;FINALIZADA;2,944211036;-75,26331399
Julio;2102035;1641575;026943;LED;60,2;PRE;CARRERA;36;Se ha realizado el mantenimiento preventivo sobre la farola: 1641575;01/07/2026;02/07/2026;1;cuad55;FINALIZADA;2,942246061;-75,26318998
Julio;2111106;1641685;007402;LED;27,8;PRE;10;1G;Se ha realizado el mantenimiento preventivo sobre la farola: 1641685;10/07/2026;14/07/2026;4;cuad54;FINALIZADA;2,927743114;-75,29331796
Julio;2104817;1641940;037524;LED;74,1;PRE;19;20;Se ha realizado el mantenimiento preventivo sobre la farola: 1641940;04/07/2026;04/07/2026;0;cuad55;FINALIZADA;2,93892828;-75,27589997
Julio;2104813;1641941;037408;LED;74,1;PRE;19;20;Se ha realizado el mantenimiento preventivo sobre la farola: 1641941;04/07/2026;04/07/2026;0;cuad55;FINALIZADA;2,93876081;-75,276141
Julio;2104810;1641942;037539;LED;74,1;PRE;19;20;Se ha realizado el mantenimiento preventivo sobre la farola: 1641942;04/07/2026;04/07/2026;0;cuad55;FINALIZADA;2,93876081;-75,276141
Julio;2105944;1643686;040060;LED;106,5;PRE;26;1;Se ha realizado el mantenimiento preventivo sobre la farola: 1643686;06/07/2026;06/07/2026;0;cuad57;FINALIZADA;2,941704036;-75,30034998
Julio;2105993;1643687;040068;LED;106,5;PRE;26;1;Se ha realizado el mantenimiento preventivo sobre la farola: 1643687;06/07/2026;06/07/2026;0;cuad57;FINALIZADA;2,941704036;-75,30034998
Julio;2105921;1643688;040046;LED;106,5;PRE;26;1;Se ha realizado el mantenimiento preventivo sobre la farola: 1643688;06/07/2026;06/07/2026;0;cuad57;FINALIZADA;2,941792047;-75,30074396
Julio;2105939;1643689;040054;LED;106,5;PRE;26;1;Se ha realizado el mantenimiento preventivo sobre la farola: 1643689;06/07/2026;06/07/2026;0;cuad57;FINALIZADA;2,941792047;-75,30074396
Julio;2114195;1643827;068570;LED;106,5;PRE;19;52;Se ha realizado el mantenimiento preventivo sobre la farola: 1643827;14/07/2026;15/07/2026;1;cuad59;FINALIZADA;2,940451;-75,247653
Julio;2111030;1643974;066696;LED;74,1;PRE;19;38;Se ha realizado el mantenimiento preventivo sobre la farola: 1643974;10/07/2026;10/07/2026;0;cuad59;FINALIZADA;2,940373056;-75,26092904
Julio;2103968;1643977;067342;LED;46,3;PRE;19;37;Se ha realizado el mantenimiento preventivo sobre la farola: 1643977;03/07/2026;03/07/2026;0;cuad55;FINALIZADA;2,940364113;-75,26163803
Julio;2103933;1643978;065208;LED;46,3;PRE;19;37;Se ha realizado el mantenimiento preventivo sobre la farola: 1643978;03/07/2026;03/07/2026;0;cuad55;FINALIZADA;2,940364113;-75,26163803
Julio;2114194;1644014;037370;LED;74,1;PRE;19;30;Se ha realizado el mantenimiento preventivo sobre la farola: 1644014;14/07/2026;15/07/2026;1;cuad59;FINALIZADA;2,94073345;-75,26820518
Julio;2107825;1644023;021562;LED;37;PRE;19;20;Se ha realizado el mantenimiento preventivo sobre la farola: 1644023;07/07/2026;08/07/2026;1;cuad55;FINALIZADA;2,940914041;-75,26862003
Julio;2104808;1644041;037562;LED;74,1;PRE;20;25;Se ha realizado el mantenimiento preventivo sobre la farola: 1644041;04/07/2026;04/07/2026;0;cuad55;FINALIZADA;2,94080951;-75,27202276
Julio;2103928;1644048;034013;LED;46,3;PRE;19;35;Se ha realizado el mantenimiento preventivo sobre la farola: 1644048;03/07/2026;03/07/2026;0;cuad55;FINALIZADA;2,940834081;-75,26250397
Julio;2103965;1644049;034007;LED;46,3;PRE;19;35;Se ha realizado el mantenimiento preventivo sobre la farola: 1644049;03/07/2026;03/07/2026;0;cuad55;FINALIZADA;2,940834081;-75,26250397
Julio;2103927;1644050;034009;LED;46,3;PRE;19;35;Se ha realizado el mantenimiento preventivo sobre la farola: 1644050;03/07/2026;04/07/2026;1;cuad55;FINALIZADA;2,9409681;-75,26274498
Julio;2103967;1644051;034014;LED;46,3;PRE;19;35;Se ha realizado el mantenimiento preventivo sobre la farola: 1644051;03/07/2026;03/07/2026;0;cuad55;FINALIZADA;2,9409681;-75,26274498
Julio;2103940;1644052;034012;LED;46,3;PRE;19;35;Se ha realizado el mantenimiento preventivo sobre la farola: 1644052;03/07/2026;03/07/2026;0;cuad55;FINALIZADA;2,940967057;-75,26294699
Julio;2103938;1644053;034003;LED;46,3;PRE;19;35;Se ha realizado el mantenimiento preventivo sobre la farola: 1644053;03/07/2026;03/07/2026;0;cuad55;FINALIZADA;2,940967057;-75,26294699
Julio;2103929;1644054;034011;LED;46,3;PRE;19;35;Se ha realizado el mantenimiento preventivo sobre la farola: 1644054;03/07/2026;03/07/2026;0;cuad55;FINALIZADA;2,940948036;-75,26303904
Julio;2103958;1644057;034005;LED;46,3;PRE;19;35;Se ha realizado el mantenimiento preventivo sobre la farola: 1644057;03/07/2026;03/07/2026;0;cuad55;FINALIZADA;2,940947061;-75,26371896
Julio;2103970;1644058;034008;LED;46,3;PRE;19;35;Se ha realizado el mantenimiento preventivo sobre la farola: 1644058;03/07/2026;03/07/2026;0;cuad55;FINALIZADA;2,940947061;-75,26371896
Julio;2103932;1644059;034001;LED;46,3;PRE;19;35;Se ha realizado el mantenimiento preventivo sobre la farola: 1644059;03/07/2026;03/07/2026;0;cuad55;FINALIZADA;2,940940048;-75,263918
Julio;2103972;1644060;034002;LED;46,3;PRE;19;35;Se ha realizado el mantenimiento preventivo sobre la farola: 1644060;03/07/2026;03/07/2026;0;cuad55;FINALIZADA;2,940940048;-75,263918
Julio;2103936;1644061;067375;LED;46,3;PRE;19;35;Se ha realizado el mantenimiento preventivo sobre la farola: 1644061;03/07/2026;03/07/2026;0;cuad55;FINALIZADA;2,940927036;-75,26422998
Julio;2103971;1644062;067355;LED;46,3;PRE;19;35;Se ha realizado el mantenimiento preventivo sobre la farola: 1644062;03/07/2026;03/07/2026;0;cuad55;FINALIZADA;2,940927036;-75,26422998
Julio;2104827;1644293;040042;LED;106,5;PRE;26;10W;Se ha realizado el mantenimiento preventivo sobre la farola: 1644293;04/07/2026;04/07/2026;0;cuad55;FINALIZADA;2,942651071;-75,30728999
Julio;2104828;1644440;040057;LED;106,5;PRE;26;6W;Se ha realizado el mantenimiento preventivo sobre la farola: 1644440;04/07/2026;04/07/2026;0;cuad55;FINALIZADA;2,941881044;-75,30116798
Julio;2111110;1644601;030815;LED;106,5;PRE;10;4;Se ha realizado el mantenimiento preventivo sobre la farola: 1644601;10/07/2026;14/07/2026;4;cuad54;FINALIZADA;2,928746105;-75,29037901
Julio;2111111;1644602;030812;LED;106,5;PRE;10;4;Se ha realizado el mantenimiento preventivo sobre la farola: 1644602;10/07/2026;14/07/2026;4;cuad54;FINALIZADA;2,928746105;-75,29037901
Julio;2104819;1644656;037345;LED;74,1;PRE;19;20;Se ha realizado el mantenimiento preventivo sobre la farola: 1644656;04/07/2026;04/07/2026;0;cuad55;FINALIZADA;2,93942155;-75,27517918
Julio;2104822;1644657;037339;LED;74,1;PRE;19;20;Se ha realizado el mantenimiento preventivo sobre la farola: 1644657;04/07/2026;04/07/2026;0;cuad55;FINALIZADA;2,93942155;-75,27517918
Julio;2104815;1644658;037340;LED;74,1;PRE;19;20;Se ha realizado el mantenimiento preventivo sobre la farola: 1644658;04/07/2026;04/07/2026;0;cuad55;FINALIZADA;2,93926648;-75,27541479
Julio;2104825;1644659;037335;LED;74,1;PRE;19;20;Se ha realizado el mantenimiento preventivo sobre la farola: 1644659;04/07/2026;04/07/2026;0;cuad55;FINALIZADA;2,93926648;-75,27541479
Julio;2104811;1644660;037346;LED;74,1;PRE;19;20;Se ha realizado el mantenimiento preventivo sobre la farola: 1644660;04/07/2026;04/07/2026;0;cuad55;FINALIZADA;2,93909632;-75,27566072
Julio;2104826;1644661;037332;LED;74,1;PRE;19;20;Se ha realizado el mantenimiento preventivo sobre la farola: 1644661;04/07/2026;04/07/2026;0;cuad55;FINALIZADA;2,93909632;-75,27566072
Julio;2104823;1644665;067675;LED;74,1;PRE;18A;19;Se ha realizado el mantenimiento preventivo sobre la farola: 1644665;04/07/2026;04/07/2026;0;cuad55;FINALIZADA;2,93831727;-75,27693559
Julio;2104806;1644666;037373;LED;74,1;PRE;18A;19;Se ha realizado el mantenimiento preventivo sobre la farola: 1644666;04/07/2026;04/07/2026;0;cuad55;FINALIZADA;2,93823846;-75,27720443
Julio;2104800;1644667;037383;LED;74,1;PRE;18A;19;Se ha realizado el mantenimiento preventivo sobre la farola: 1644667;04/07/2026;04/07/2026;0;cuad55;FINALIZADA;2,93823846;-75,27720443
Julio;2104803;1644668;037356;LED;74,1;PRE;18;19;Se ha realizado el mantenimiento preventivo sobre la farola: 1644668;04/07/2026;04/07/2026;0;cuad55;FINALIZADA;2,93816418;-75,27749255
Julio;2111958;1646061;067913;LED;74,1;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1646061;10/07/2026;11/07/2026;1;cuad56;FINALIZADA;3,017438;-75,256008
Julio;2122512;1646221;021781;LED;37;PRE;28;39A;Se ha realizado el mantenimiento preventivo sobre la farola: 1646221;22/07/2026;22/07/2026;0;cuad55;FINALIZADA;2,950364113;-75,25889699
Julio;2122548;1646222;021764;LED;37;PRE;28;39A;Se ha realizado el mantenimiento preventivo sobre la farola: 1646222;22/07/2026;22/07/2026;0;cuad55;FINALIZADA;2,950351035;-75,25872196
Julio;2122540;1646223;021755;LED;37;PRE;28;39A;Se ha realizado el mantenimiento preventivo sobre la farola: 1646223;22/07/2026;22/07/2026;0;cuad55;FINALIZADA;2,950318069;-75,258488
Julio;2122510;1646225;021030;LED;37;PRE;28A;39A;Se ha realizado el mantenimiento preventivo sobre la farola: 1646225;22/07/2026;22/07/2026;0;cuad55;FINALIZADA;2,95082797;-75,25944885
Julio;2122554;1646226;021012;LED;37;PRE;28A;39A;Se ha realizado el mantenimiento preventivo sobre la farola: 1646226;22/07/2026;22/07/2026;0;cuad55;FINALIZADA;2,95083521;-75,25959327
Julio;2122477;1646227;021771;LED;37;PRE;28A;39A;Se ha realizado el mantenimiento preventivo sobre la farola: 1646227;22/07/2026;22/07/2026;0;cuad55;FINALIZADA;2,95083758;-75,25983893
Julio;2122533;1646228;021778;LED;37;PRE;28;39A;Se ha realizado el mantenimiento preventivo sobre la farola: 1646228;22/07/2026;22/07/2026;0;cuad55;FINALIZADA;2,950437063;-75,259535
Julio;2122614;1646230;021022;LED;37;PRE;28;39A;Se ha realizado el mantenimiento preventivo sobre la farola: 1646230;22/07/2026;24/07/2026;2;cuad55;FINALIZADA;2,950462049;-75,25985103
Julio;2123183;1646231;021075;LED;37;PRE;28;39A;Se ha realizado el mantenimiento preventivo sobre la farola: 1646231;22/07/2026;24/07/2026;2;cuad55;FINALIZADA;2,950488078;-75,259961
Julio;2123246;1646232;021071;LED;37;PRE;28;39A;Se ha realizado el mantenimiento preventivo sobre la farola: 1646232;22/07/2026;24/07/2026;2;cuad55;FINALIZADA;2,950493103;-75,260138
Julio;2111973;1646726;030120;LED;74,1;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1646726;10/07/2026;11/07/2026;1;cuad56;FINALIZADA;2,963067053;-75,29631797
Julio;2103931;1647704;034004;LED;46,3;PRE;CARRERA;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1647704;03/07/2026;03/07/2026;0;cuad55;FINALIZADA;2,940942053;-75,26347204
Julio;2112013;1647768;063482;LED;46,3;PRE;CARRERA;VDALAMATA;Se ha realizado el mantenimiento preventivo sobre la farola: 1647768;10/07/2026;11/07/2026;1;cuad56;FINALIZADA;3,029652835;-75,25104798
Julio;2104797;1649812;036300;LED;60,2;PRE;26;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1649812;04/07/2026;04/07/2026;0;cuad55;FINALIZADA;2,94108246;-75,29855121
Julio;2104830;1649813;040117;LED;106,5;PRE;26;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1649813;04/07/2026;04/07/2026;0;cuad55;FINALIZADA;2,94111729;-75,29875204
Julio;2104795;1649814;036299;LED;60,2;PRE;26;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1649814;04/07/2026;04/07/2026;0;cuad55;FINALIZADA;2,94116249;-75,29891063
Julio;2105902;1649819;040116;LED;106,5;PRE;26;CALLE;Se ha realizado el mantenimiento preventivo sobre la farola: 1649819;06/07/2026;06/07/2026;0;cuad57;FINALIZADA;2,94118459;-75,29862866
