Mes;Incidencia;Farola;Sticker;Tecnologia;Potencia;Tipo;Crucero;Via;Descripción;Fecha Asignación;Hora Inicial;Fecha Finalización;Hora Final;Tiempo Hora;Operario;Estado;Latitud;Longitud
Febrero;1960604;1731106;50;LED;000307;ACT;LAGAITANA;NEIVA;Se ha actuado sobre: EJECUCIÓN DE PROYECTOS;05/02/2026;6:41:00?p. m.;05/02/2026;6:41:00?p. m.;0;cuad54;FINALIZADA;2,93809172;-75,02409216
Febrero;1962015;1731186;74,1;LED;067793;ACT;CORREGIMIENTOSANFRANCISCO;CORREGIMIENTOSANFRANCISCO;Se ha actuado sobre: Otros: C.E;07/02/2026;7:15:00?p. m.;07/02/2026;7:15:00?p. m.;0;cuad56 ;FINALIZADA;3,068270541;-75,38943705
Febrero;1976624;1731187;74,1;LED;067758;ACT;CORREGIMIENTOSANFRANCISCO;CORREGIMIENTOSANFRANCISCO;Se ha actuado sobre: Conectores, Otros: 2CDP.C.E;24/02/2026;4:59:00?p. m.;24/02/2026;4:59:00?p. m.;0;cuad54 ;FINALIZADA;3,068310275;-75,38963586
Febrero;1962021;1731187;74,1;LED;067758;ACT;CORREGIMIENTOSANFRANCISCO;CORREGIMIENTOSANFRANCISCO;Se ha actuado sobre: Otros: C E;07/02/2026;6:32:00?p. m.;07/02/2026;6:32:00?p. m.;0;cuad56 ;FINALIZADA;3,068310275;-75,38963586
Febrero;1962019;1731188;74,1;LED;067860;ACT;CORREGIMIENTOSANFRANCISCO;CORREGIMIENTOSANFRANCISCO;Se ha actuado sobre: Otros: C.E;07/02/2026;7:17:00?p. m.;07/02/2026;7:17:00?p. m.;0;cuad56 ;FINALIZADA;3,068131156;-75,38961105
Febrero;1976625;1731188;74,1;LED;067860;ACT;CORREGIMIENTOSANFRANCISCO;CORREGIMIENTOSANFRANCISCO;Se ha actuado sobre: Otros: C.E;24/02/2026;5:05:00?p. m.;24/02/2026;5:05:00?p. m.;0;cuad54 ;FINALIZADA;3,068131156;-75,38961105
Febrero;1976626;1731189;74,1;LED;038209;ACT;CORREGIMIENTOSANFRANCISCO;CORREGIMIENTOSANFRANCISCO;Se ha actuado sobre: Otros: C.E;24/02/2026;5:11:00?p. m.;24/02/2026;5:11:00?p. m.;0;cuad54 ;FINALIZADA;3,067890076;-75,38956101
Febrero;1961999;1731189;74,1;LED;038209;ACT;CORREGIMIENTOSANFRANCISCO;CORREGIMIENTOSANFRANCISCO;Se ha actuado sobre: Otros: C.E;07/02/2026;11:01:00?a. m.;07/02/2026;11:01:00?a. m.;0;cuad56 ;FINALIZADA;3,067890076;-75,38956101
Febrero;1962000;1731190;74,1;LED;037435;ACT;CORREGIMIENTOSANFRANCISCO;CORREGIMIENTOSANFRANCISCO;Se ha actuado sobre: Otros: C.E;07/02/2026;11:02:00?a. m.;07/02/2026;11:02:00?a. m.;0;cuad56 ;FINALIZADA;3,06767015;-75,38955508
Febrero;1976627;1731190;74,1;LED;037435;ACT;CORREGIMIENTOSANFRANCISCO;CORREGIMIENTOSANFRANCISCO;Se ha actuado sobre: Otros: C.E;24/02/2026;5:14:00?p. m.;24/02/2026;5:14:00?p. m.;0;cuad54 ;FINALIZADA;3,06767015;-75,38955508
Febrero;1962001;1731191;74,1;LED;067755;ACT;CORREGIMIENTOSANFRANCISCO;CORREGIMIENTOSANFRANCISCO;Se ha actuado sobre: Otros: C.E;07/02/2026;11:03:00?a. m.;07/02/2026;11:03:00?a. m.;0;cuad56 ;FINALIZADA;3,067360105;-75,38958107
Febrero;1976628;1731191;74,1;LED;067755;ACT;CORREGIMIENTOSANFRANCISCO;CORREGIMIENTOSANFRANCISCO;Se ha actuado sobre: Otros: C.E;24/02/2026;5:19:00?p. m.;24/02/2026;5:19:00?p. m.;0;cuad54 ;FINALIZADA;3,067360105;-75,38958107
Febrero;1976629;1731192;74,1;LED;067861;ACT;CORREGIMIENTOSANFRANCISCO;CORREGIMIENTOSANFRANCISCO;Se ha actuado sobre: Otros: C.E;24/02/2026;5:26:00?p. m.;24/02/2026;5:26:00?p. m.;0;cuad54 ;FINALIZADA;3,067115033;-75,38956001
Febrero;1962002;1731192;74,1;LED;067861;ACT;CORREGIMIENTOSANFRANCISCO;CORREGIMIENTOSANFRANCISCO;Se ha actuado sobre: Otros: C.E;07/02/2026;11:04:00?a. m.;07/02/2026;11:04:00?a. m.;0;cuad56 ;FINALIZADA;3,067115033;-75,38956001
Febrero;1962003;1731193;74,1;LED;028963;ACT;CORREGIMIENTOSANFRANCISCO;CORREGIMIENTOSANFRANCISCO;Se ha actuado sobre: Otros: C.E;07/02/2026;11:11:00?a. m.;07/02/2026;11:11:00?a. m.;0;cuad56 ;FINALIZADA;3,06681305;-75,38955801
Febrero;1976630;1731193;74,1;LED;028963;ACT;CORREGIMIENTOSANFRANCISCO;CORREGIMIENTOSANFRANCISCO;Se ha actuado sobre: Otros: C.E;24/02/2026;5:44:00?p. m.;24/02/2026;5:44:00?p. m.;0;cuad54 ;FINALIZADA;3,06681305;-75,38955801
Febrero;1962018;1731194;74,1;LED;067726;ACT;CORREGIMIENTOSANFRANCISCO;CORREGIMIENTOSANFRANCISCO;Se ha actuado sobre: Otros: C E;07/02/2026;7:16:00?p. m.;07/02/2026;7:16:00?p. m.;0;cuad56 ;FINALIZADA;3,066545087;-75,38954604
Febrero;1976631;1731194;74,1;LED;067726;ACT;CORREGIMIENTOSANFRANCISCO;CORREGIMIENTOSANFRANCISCO;Se ha actuado sobre: Otros: C.E;24/02/2026;5:48:00?p. m.;24/02/2026;5:48:00?p. m.;0;cuad54 ;FINALIZADA;3,066545087;-75,38954604
Febrero;1976632;1731195;74,1;LED;067752;ACT;CORREGIMIENTOSANFRANCISCO;CORREGIMIENTOSANFRANCISCO;Se ha actuado sobre: Otros: C.E;24/02/2026;5:55:00?p. m.;24/02/2026;5:55:00?p. m.;0;cuad54 ;FINALIZADA;3,066296049;-75,38948898
Febrero;1962017;1731195;74,1;LED;067752;ACT;CORREGIMIENTOSANFRANCISCO;CORREGIMIENTOSANFRANCISCO;Se ha actuado sobre: Otros: C.E;07/02/2026;7:16:00?p. m.;07/02/2026;7:16:00?p. m.;0;cuad56 ;FINALIZADA;3,066296049;-75,38948898
Febrero;1976633;1731196;74,1;LED;067702;ACT;CORREGIMIENTOSANFRANCISCO;CORREGIMIENTOSANFRANCISCO;Se ha actuado sobre: Otros: C.E;24/02/2026;5:59:00?p. m.;24/02/2026;5:59:00?p. m.;0;cuad54 ;FINALIZADA;3,066025105;-75,38946197
Febrero;1978051;1731468;0,2;PSL;SC;ACT;CARACOLI;1A;Se ha actuado sobre: DESMONTE DE LUMINARIA No 027503;26/02/2026;10:28:00?a. m.;26/02/2026;10:28:00?a. m.;0;CUAD56;FINALIZADA;2,93157346;-75,29941656
Febrero;1979867;1731477;70;LED;000398;ACT;TUQUILA;2;Se ha actuado sobre: Luminaria, Conectores, Otros: F.I RETIRADA 63011 INSTALADA 000398 1CDP;28/02/2026;11:14:00?a. m.;28/02/2026;11:14:00?a. m.;0;cuad57;FINALIZADA;2,900883907;-75,28754575
Febrero;1972125;1731731;92,6;LED;061980;ACT;ANDALUCIA;CALLE;Se ha actuado sobre: Otros: C.E;18/02/2026;3:45:00?p. m.;18/02/2026;3:45:00?p. m.;0;cuad54 ;FINALIZADA;2,938595046;-75,26516364
Febrero;1970072;1731940;60,2;LED;048070;ACT;SANBERNARDO;CALLE;Se ha actuado sobre: Otros: C.E;16/02/2026;8:20:00?p. m.;16/02/2026;8:20:00?p. m.;0;cuad55 ;FINALIZADA;2,95353468;-75,2833114
Febrero;1958405;1731984;37;LED;022960;ACT;CENTRO;CENTRO;Se ha actuado sobre: Luminaria, Otros: INSTALADA.022960.RETIRADA.034196.FI.;03/02/2026;7:56:00?p. m.;03/02/2026;7:56:00?p. m.;0;cuad55 ;FINALIZADA;2,924815588;-75,29305112
Febrero;1957017;1731984;37;LED;022960;ACT;CENTRO;CENTRO;Se ha actuado sobre: Otros: INSTALADA.034196.RETIRADA.022960.FI.;02/02/2026;7:09:00?p. m.;02/02/2026;7:09:00?p. m.;0;cuad55 ;FINALIZADA;2,924815588;-75,29305112
Febrero;1975553;1731990;27,8;LED;008772;ACT;SANJOSE;SANJOSE;Se ha actuado sobre: Fotocelda, Otros: 1F;23/02/2026;7:43:00?p. m.;23/02/2026;7:43:00?p. m.;0;cuad54 ;FINALIZADA;2,92677551;-75,27788923
Febrero;1970073;1731992;60,2;LED;048047;ACT;TIMANCOIV;CALLE;Se ha actuado sobre: Otros: C.E;16/02/2026;8:20:00?p. m.;16/02/2026;8:20:00?p. m.;0;cuad55 ;FINALIZADA;2,95383285;-75,28292288
Febrero;1958178;1735279;74,1;LED;037462;ACT;IPANEMA;IPANEMA;Se ha actuado sobre: Fotocelda, Otros: 1F;03/02/2026;7:29:00?p. m.;03/02/2026;7:29:00?p. m.;0;cuad54 ;FINALIZADA;2,934647074;-75,24812401
Febrero;1958179;1735281;74,1;LED;028945;ACT;IPANEMA;IPANEMA;Se ha actuado sobre: Fotocelda, Otros: 1F;03/02/2026;6:41:00?p. m.;03/02/2026;6:41:00?p. m.;0;cuad54 ;FINALIZADA;2,934913113;-75,24827002
Febrero;1960562;1735292;92,6;LED;030550;ACT;GRANJAS;GRANJAS;Se ha actuado sobre: Otros: C.E;05/02/2026;6:31:00?p. m.;05/02/2026;6:31:00?p. m.;0;cuad59 ;FINALIZADA;2,949466037;-75,28778201
Febrero;1960556;1735293;92,6;LED;030546;ACT;GRANJAS;GRANJAS;Se ha actuado sobre: Conectores, Otros: 1CDP.C.E;05/02/2026;7:09:00?p. m.;05/02/2026;7:09:00?p. m.;0;cuad59 ;FINALIZADA;2,94975504;-75,28761597
Febrero;1960558;1735294;92,6;LED;029664;ACT;GRANJAS;GRANJAS;Se ha actuado sobre: Otros: C.E;05/02/2026;7:13:00?p. m.;05/02/2026;7:13:00?p. m.;0;cuad59 ;FINALIZADA;2,950021061;-75,28746001
Febrero;1956972;1735409;100;LED;031166;ACT;LUISCARLOSGALAN;CALLE;Se ha actuado sobre: Otros: C.E;02/02/2026;5:12:00?p. m.;02/02/2026;5:12:00?p. m.;0;cuad54 ;FINALIZADA;2,9694312;-75,28735567
Febrero;1967442;1735499;74,1;LED;028307;ACT;FORTALECILLAS;FORTALECILLAS;Se ha actuado sobre: Acometida, Otros: C.E 25m3*4+4;12/02/2026;8:19:00?p. m.;12/02/2026;8:19:00?p. m.;0;cuad57;FINALIZADA;3,005546;-75,264174
Febrero;1965102;1735499;74,1;LED;028307;ACT;FORTALECILLAS;FORTALECILLAS;Se ha actuado sobre: ROBO DE ACOMETIDA 80 MTS;11/02/2026;3:46:00?p. m.;11/02/2026;3:46:00?p. m.;0;CUAD57;FINALIZADA;3,005546;-75,264174
Febrero;1967444;1735500;74,1;LED;028318;ACT;FORTALECILLAS;FORTALECILLAS;Se ha actuado sobre: Acometida, Otros: C.E 24m3*4+4;12/02/2026;8:21:00?p. m.;12/02/2026;8:21:00?p. m.;0;cuad57;FINALIZADA;3,005841;-75,264044
Febrero;1965104;1735500;74,1;LED;028318;ACT;FORTALECILLAS;FORTALECILLAS;Se ha actuado sobre: ROBO DE ACOMETIDA;11/02/2026;3:38:00?p. m.;11/02/2026;3:38:00?p. m.;0;CUAD57;FINALIZADA;3,005841;-75,264044
Febrero;1967443;1735501;74,1;LED;028393;ACT;FORTALECILLAS;FORTALECILLAS;Se ha actuado sobre: Acometida, Otros: C.E 24m3*+4;12/02/2026;8:20:00?p. m.;12/02/2026;8:20:00?p. m.;0;cuad57;FINALIZADA;3,006097;-75,263928
Febrero;1965106;1735501;74,1;LED;028393;ACT;FORTALECILLAS;FORTALECILLAS;Se ha actuado sobre: ROBO DE ACOMETIDA;11/02/2026;3:41:00?p. m.;11/02/2026;3:41:00?p. m.;0;CUAD57;FINALIZADA;3,006097;-75,263928
Febrero;1957198;1735519;74,1;LED;028496;ACT;SANTAROSA;SANTAROSA;Se ha actuado sobre: Otros: C.E;02/02/2026;8:51:00?p. m.;02/02/2026;8:51:00?p. m.;0;cuad59 ;FINALIZADA;2,975196;-75,286945
Febrero;1957194;1735575;74,1;LED;028644;ACT;LUISEDUARDOVANEGAS;LUISEDUARDOVANEGAS;Se ha actuado sobre: Otros: C.E;02/02/2026;8:43:00?p. m.;02/02/2026;8:43:00?p. m.;0;cuad59 ;FINALIZADA;2,967788108;-75,29056803
Febrero;1957192;1735576;74,1;LED;028452;ACT;LUISEDUARDOVANEGAS;LUISEDUARDOVANEGAS;Se ha actuado sobre: Otros: C.E;02/02/2026;8:41:00?p. m.;02/02/2026;8:41:00?p. m.;0;cuad59 ;FINALIZADA;2,968042101;-75,29039802
Febrero;1968452;1735577;74,1;LED;028489;ACT;LUISEDUARDOVANEGAS;LUISEDUARDOVANEGAS;Se ha actuado sobre: Otros: C.E;13/02/2026;2:55:00?p. m.;13/02/2026;2:55:00?p. m.;0;cuad57;FINALIZADA;2,968293085;-75,29031602
Febrero;1957190;1735577;74,1;LED;028489;ACT;LUISEDUARDOVANEGAS;LUISEDUARDOVANEGAS;Se ha actuado sobre: Otros: C.E;02/02/2026;8:39:00?p. m.;02/02/2026;8:39:00?p. m.;0;cuad59 ;FINALIZADA;2,968293085;-75,29031602
Febrero;1957185;1735578;74,1;LED;028492;ACT;LUISEDUARDOVANEGAS;LUISEDUARDOVANEGAS;Se ha actuado sobre: Otros: C.E;02/02/2026;8:29:00?p. m.;02/02/2026;8:29:00?p. m.;0;cuad59 ;FINALIZADA;2,968528063;-75,29020504
Febrero;1970234;1735578;74,1;LED;028492;ACT;LUISEDUARDOVANEGAS;LUISEDUARDOVANEGAS;Se ha actuado sobre: Otros: C.E;17/02/2026;7:52:00?a. m.;17/02/2026;7:52:00?a. m.;0;cuad57;FINALIZADA;2,968528063;-75,29020504
Febrero;1981969;1735669;200;LED;000389;ACT;VICENTEARAUJO;rural;Se ha actuado sobre: Fotocelda, Base Fotocelda, Acometida, Luminaria, Conectores y INSTALADA 000389RETIRADA001972.1MTR3×14.1F.1 BASE FOTOSELDA.1COLLARIN6.FI;24/02/2026;7:52:00?p. m.;24/02/2026;7:52:00?p. m.;0;cuad55;FINALIZADA;2,922390934;-75,11233515
Febrero;1975087;1735669;200;LED;000389;ACT;VICENTEARAUJO;rural;Se ha actuado sobre: Otros: OT TALLER;23/02/2026;9:55:00?a. m.;23/02/2026;9:55:00?a. m.;0;cuad57;FINALIZADA;2,922390934;-75,11233515
Febrero;1970078;1735709;60,2;LED;048062;ACT;LUISIGNACIOANDRADE;LUISIGNACIOANDRADE;Se ha actuado sobre: Otros: C.E;16/02/2026;8:23:00?p. m.;16/02/2026;8:23:00?p. m.;0;cuad55 ;FINALIZADA;2,953310518;-75,28367383
Febrero;1960605;1735771;50;LED;000312;ACT;EDUARDOSANTOS;NEIVA;Se ha actuado sobre: EJECUCIÓN DE PROYECTOS;05/02/2026;6:41:00?p. m.;05/02/2026;6:41:00?p. m.;0;cuad54;FINALIZADA;2,93700082;-75,02469935
Febrero;1970077;1735803;60,2;LED;048049;ACT;VILLAMAGDALENANORTE;CALLE;Se ha actuado sobre: Otros: C.E;16/02/2026;8:22:00?p. m.;16/02/2026;8:22:00?p. m.;0;cuad55 ;FINALIZADA;2,95401698;-75,28265718
Febrero;1970366;1735829;100;LED;063119;ACT;CORREGIMIENTOFORTALECILLAS;VEGALARGA;Se ha actuado sobre: Otros: V.A;17/02/2026;9:00:00?a. m.;17/02/2026;9:00:00?a. m.;0;cuad63;FINALIZADA;2,945461039;-75,03934096
Febrero;1970367;1735830;100;LED;063118;ACT;CORREGIMIENTOFORTALECILLAS;VEGALARGA;Se ha actuado sobre: Otros: V.A;17/02/2026;9:01:00?a. m.;17/02/2026;9:01:00?a. m.;0;cuad63;FINALIZADA;2,945405039;-75,03931802
Febrero;1963266;1735899;200;LED;031622;ACT;CENTRO;CALLE;Se ha actuado sobre: Otros: C.E;10/02/2026;6:52:00?a. m.;10/02/2026;6:52:00?a. m.;0;cuad59 ;FINALIZADA;2,951208;-75,296062
Febrero;1961345;1735936;27,8;LED;015773;ACT;CENTRO;6;Se ha actuado sobre: Otros: C E;06/02/2026;6:50:00?p. m.;06/02/2026;6:50:00?p. m.;0;cuad55 ;FINALIZADA;2,92682723;-75,28679837
Febrero;1957188;1735978;27,8;LED;050844;ACT;MINUTODEDIOS;MINUTODEDIOS;Se ha actuado sobre: Otros: C.E;02/02/2026;8:35:00?p. m.;02/02/2026;8:35:00?p. m.;0;cuad59 ;FINALIZADA;2,968527071;-75,29019496
Febrero;1961647;1737195;37;LED;020106;ACT;LAINMACULADA;LAINMACULADA;Se ha actuado sobre: Otros: C.E;06/02/2026;5:10:00?p. m.;06/02/2026;5:10:00?p. m.;0;cuad54 ;FINALIZADA;2,969865117;-75,29495001
Febrero;1973654;1737205;70;LED;031068;ACT;CARACOLI;CARACOLI;Se ha actuado sobre: Otros: C.E;19/02/2026;8:37:00?p. m.;19/02/2026;8:37:00?p. m.;0;cuad55 ;FINALIZADA;2,933919124;-75,30039136
Febrero;1973653;1737206;27,8;LED;064100;ACT;CARACOLI;CARACOLI;Se ha actuado sobre: Otros: C.E;19/02/2026;8:34:00?p. m.;19/02/2026;8:34:00?p. m.;0;cuad55 ;FINALIZADA;2,933919124;-75,30039136
Febrero;1977082;1737256;27,8;LED;017041;ACT;LACRISTALINA;38;Se ha actuado sobre: Fotocelda, Otros: 1F;25/02/2026;10:57:00?a. m.;25/02/2026;10:57:00?a. m.;0;cuad56 ;FINALIZADA;2,926045;-75,262306
Febrero;1972389;1737318;46,3;LED;054274;ACT;VILLAAURORA;VILLAAURORA;Se ha actuado sobre: Otros: C.E;18/02/2026;5:06:00?p. m.;18/02/2026;5:06:00?p. m.;0;cuad55 ;FINALIZADA;2,957316;-75,281158
Febrero;1958297;1737469;92,6;LED;038482;ACT;AVLATOMA;AVLATOMA;Se ha actuado sobre: Otros: V.A;03/02/2026;6:48:00?p. m.;03/02/2026;6:48:00?p. m.;0;cuad54 ;FINALIZADA;2,932447581;-75,28862943
Febrero;1978721;1737480;92,6;LED;029602;ACT;AVLATOMA;AVLATOMA;Se ha actuado sobre: Otros: C.E;26/02/2026;7:47:00?p. m.;26/02/2026;7:47:00?p. m.;0;cuad63;FINALIZADA;2,932071;-75,288026
Febrero;1958288;1737482;92,6;LED;030481;ACT;AVLATOMA;AVLATOMA;Se ha actuado sobre: Otros: C.E;03/02/2026;7:29:00?p. m.;03/02/2026;7:29:00?p. m.;0;cuad54 ;FINALIZADA;2,932675509;-75,28866826
Febrero;1958290;1737484;92,6;LED;030505;ACT;AVLATOMA;AVLATOMA;Se ha actuado sobre: Otros: C.E;03/02/2026;6:32:00?p. m.;03/02/2026;6:32:00?p. m.;0;cuad54 ;FINALIZADA;2,932906169;-75,28893125
Febrero;1958291;1737485;92,6;LED;030480;ACT;AVLATOMA;AVLATOMA;Se ha actuado sobre: Otros: C.E;03/02/2026;6:33:00?p. m.;03/02/2026;6:33:00?p. m.;0;cuad54 ;FINALIZADA;2,933024853;-75,28906571
Febrero;1969187;1737497;92,6;LED;030563;ACT;AVLATOMA;AVLATOMA;Se ha actuado sobre: Otros: CONTROLC.E;14/02/2026;9:18:00?p. m.;14/02/2026;9:18:00?p. m.;0;cuad54 ;FINALIZADA;2,931955141;-75,28377332
Febrero;1969181;1737501;92,6;LED;029622;ACT;AVLATOMA;AVLATOMA;Se ha actuado sobre: Otros: CONTROLC.E;14/02/2026;9:15:00?p. m.;14/02/2026;9:15:00?p. m.;0;cuad54 ;FINALIZADA;2,932546496;-75,28338183
Febrero;1969178;1737503;92,6;LED;030583;ACT;AVLATOMA;AVLATOMA;Se ha actuado sobre: Otros: CONTROLC.E;14/02/2026;9:14:00?p. m.;14/02/2026;9:14:00?p. m.;0;cuad54 ;FINALIZADA;2,932620946;-75,28321798
Febrero;1968812;1737504;92,6;LED;029621;ACT;AVLATOMA;AV LA TOMA;Se ha actuado sobre: Conectores, Otros: C.E.3CDP;13/02/2026;8:32:00?p. m.;13/02/2026;8:32:00?p. m.;0;cuad63;FINALIZADA;2,932909568;-75,28274743
Febrero;1957187;1737560;74,1;LED;028375;ACT;ELPROGRESO;ELPROGRESO;Se ha actuado sobre: Otros: C.E;02/02/2026;8:30:00?p. m.;02/02/2026;8:30:00?p. m.;0;cuad59 ;FINALIZADA;2,969469448;-75,29001901
Febrero;1973793;1737643;92,6;LED;030524;ACT;PRIMERODEMAYO;18;Se ha actuado sobre: Fotocelda, Otros: 1.F;20/02/2026;8:15:00?a. m.;20/02/2026;8:15:00?a. m.;0;cuad63;FINALIZADA;2,9347761;-75,27831951
Febrero;1978734;1737745;74,1;LED;028735;ACT;CENTRO;CALLE;Se ha actuado sobre: Otros: V.A;26/02/2026;7:48:00?p. m.;26/02/2026;7:48:00?p. m.;0;cuad54 ;FINALIZADA;2,92441216;-75,29323853
Febrero;1978736;1737747;74,1;LED;028762;ACT;CENTRO;CALLE;Se ha actuado sobre: Otros: V.A;26/02/2026;7:55:00?p. m.;26/02/2026;7:55:00?p. m.;0;cuad54 ;FINALIZADA;2,92428989;-75,2931909
Febrero;1978735;1737748;74,1;LED;028740;ACT;CENTRO;CALLE;Se ha actuado sobre: Otros: V.A;26/02/2026;7:53:00?p. m.;26/02/2026;7:53:00?p. m.;0;cuad54 ;FINALIZADA;2,92428989;-75,2931909
Febrero;1970076;1739078;60,2;LED;048053;ACT;BATALLON;CALLE;Se ha actuado sobre: Otros: C.E;16/02/2026;8:22:00?p. m.;16/02/2026;8:22:00?p. m.;0;cuad55 ;FINALIZADA;2,95332878;-75,2835836
Febrero;1964828;1739186;92,6;LED;061285;ACT;ASENTLAVEGA;ASENTLAVEGA;Se ha actuado sobre: Luminaria, Otros: INSTALADA.061285.RETIRADA.030565.FI.;11/02/2026;12:33:00?p. m.;11/02/2026;12:33:00?p. m.;0;cuad55 ;FINALIZADA;2,954955;-75,273981
Febrero;1961852;1739186;92,6;LED;061285;ACT;ASENTLAVEGA;ASENTLAVEGA;Se ha actuado sobre: Otros: V.A;07/02/2026;8:23:00?a. m.;07/02/2026;8:23:00?a. m.;0;cuad63;FINALIZADA;2,954955;-75,273981
Febrero;1969183;1739235;92,6;LED;030004;ACT;LATOMA;LATOMA;Se ha actuado sobre: Otros: CONTROLC.E;14/02/2026;9:17:00?p. m.;14/02/2026;9:17:00?p. m.;0;cuad54 ;FINALIZADA;2,932442878;-75,28353469
Febrero;1968814;1739236;92,6;LED;030577;ACT;LATOMA;LATOMA;Se ha actuado sobre: Otros: C.E;13/02/2026;8:33:00?p. m.;13/02/2026;8:33:00?p. m.;0;cuad63;FINALIZADA;2,932801932;-75,28288064
Febrero;1965112;1739298;92,6;LED;030652;ACT;LARIOJA;LARIOJA;Se ha actuado sobre: Otros: V.A;11/02/2026;6:40:00?p. m.;11/02/2026;6:40:00?p. m.;0;cuad57;FINALIZADA;2,943860843;-75,25432346
Febrero;1977308;1739381;92,6;LED;031842;ACT;PARQUEMIRADORSUR;PARQUEMIRADORSUR;Se ha actuado sobre: Otros: C.E;25/02/2026;3:58:00?p. m.;25/02/2026;3:58:00?p. m.;0;cuad55 ;FINALIZADA;2,91353806;-75,26979003
Febrero;1977307;1739382;92,6;LED;031845;ACT;PARQUEMIRADORSUR;PARQUEMIRADORSUR;Se ha actuado sobre: Otros: C.E;25/02/2026;3:58:00?p. m.;25/02/2026;3:58:00?p. m.;0;cuad55 ;FINALIZADA;2,91353806;-75,26979003
Febrero;1970075;1739396;60,2;LED;048063;ACT;PARQUEMIRADORSUR;CALLE;Se ha actuado sobre: Otros: C.E;16/02/2026;8:22:00?p. m.;16/02/2026;8:22:00?p. m.;0;cuad55 ;FINALIZADA;2,95368284;-75,28314031
Febrero;1977301;1739409;92,6;LED;031819;ACT;PARQUEMIRADORSUR;PARQUEMIRADORSUR;Se ha actuado sobre: Otros: C.E;25/02/2026;3:45:00?p. m.;25/02/2026;3:45:00?p. m.;0;cuad55 ;FINALIZADA;2,913240044;-75,27019902
Febrero;1977302;1739410;92,6;LED;031858;ACT;PARQUEMIRADORSUR;PARQUEMIRADORSUR;Se ha actuado sobre: Otros: C.E;25/02/2026;3:46:00?p. m.;25/02/2026;3:46:00?p. m.;0;cuad55 ;FINALIZADA;2,913240044;-75,27019902
Febrero;1977303;1739411;92,6;LED;031856;ACT;PARQUEMIRADORSUR;PARQUEMIRADORSUR;Se ha actuado sobre: Otros: C.E;25/02/2026;3:50:00?p. m.;25/02/2026;3:50:00?p. m.;0;cuad55 ;FINALIZADA;2,913069065;-75,27016298
Febrero;1977304;1739412;92,6;LED;069328;ACT;PARQUEMIRADORSUR;PARQUEMIRADORSUR;Se ha actuado sobre: Otros: C.E;25/02/2026;3:51:00?p. m.;25/02/2026;3:51:00?p. m.;0;cuad55 ;FINALIZADA;2,913069065;-75,27016298
Febrero;1977305;1739417;92,6;LED;031814;ACT;PARQUEMIRADORSUR;PARQUEMIRADORSUR;Se ha actuado sobre: Otros: C.E;25/02/2026;3:56:00?p. m.;25/02/2026;3:56:00?p. m.;0;cuad55 ;FINALIZADA;2,912648107;-75,27054702
Febrero;1977306;1739418;92,6;LED;031824;ACT;PARQUEMIRADORSUR;PARQUEMIRADORSUR;Se ha actuado sobre: Otros: C E;25/02/2026;3:57:00?p. m.;25/02/2026;3:57:00?p. m.;0;cuad55 ;FINALIZADA;2,912648107;-75,27054702
Febrero;1977310;1739419;92,6;LED;031829;ACT;PARQUEMIRADORSUR;PARQUEMIRADORSUR;Se ha actuado sobre: Otros: C.E;25/02/2026;3:59:00?p. m.;25/02/2026;3:59:00?p. m.;0;cuad55 ;FINALIZADA;2,912619109;-75,27074299
Febrero;1977313;1739420;92,6;LED;031805;ACT;PARQUEMIRADORSUR;PARQUEMIRADORSUR;Se ha actuado sobre: Otros: C.E;25/02/2026;4:00:00?p. m.;25/02/2026;4:00:00?p. m.;0;cuad55 ;FINALIZADA;2,912619109;-75,27074299
Febrero;1977314;1739421;92,6;LED;031820;ACT;PARQUEMIRADORSUR;PARQUEMIRADORSUR;Se ha actuado sobre: Otros: C.E;25/02/2026;4:00:00?p. m.;25/02/2026;4:00:00?p. m.;0;cuad55 ;FINALIZADA;2,912592115;-75,27088497
Febrero;1977316;1739422;92,6;LED;031835;ACT;PARQUEMIRADORSUR;PARQUEMIRADORSUR;Se ha actuado sobre: Otros: C.E;25/02/2026;4:01:00?p. m.;25/02/2026;4:01:00?p. m.;0;cuad55 ;FINALIZADA;2,912592115;-75,27088497
Febrero;1977315;1739423;92,6;LED;031818;ACT;PARQUEMIRADORSUR;PARQUEMIRADORSUR;Se ha actuado sobre: Otros: C.E;25/02/2026;4:00:00?p. m.;25/02/2026;4:00:00?p. m.;0;cuad55 ;FINALIZADA;2,912483103;-75,27086704
Febrero;1977312;1739424;92,6;LED;031834;ACT;PARQUEMIRADORSUR;PARQUEMIRADORSUR;Se ha actuado sobre: Otros: C.E;25/02/2026;4:00:00?p. m.;25/02/2026;4:00:00?p. m.;0;cuad55 ;FINALIZADA;2,912483103;-75,27086704
Febrero;1977311;1739425;92,6;LED;031862;ACT;PARQUEMIRADORSUR;PARQUEMIRADORSUR;Se ha actuado sobre: Otros: C.E;25/02/2026;3:59:00?p. m.;25/02/2026;3:59:00?p. m.;0;cuad55 ;FINALIZADA;2,912276028;-75,27082497
Febrero;1977309;1739426;92,6;LED;031822;ACT;PARQUEMIRADORSUR;PARQUEMIRADORSUR;Se ha actuado sobre: Otros: C.E;25/02/2026;3:58:00?p. m.;25/02/2026;3:58:00?p. m.;0;cuad55 ;FINALIZADA;2,912276028;-75,27082497
